city,state_id,state_name,county_name,zip
Los Angeles,CA,California,Los Angeles,90005
Los Angeles,CA,California,Los Angeles,90006
Los Angeles,CA,California,Los Angeles,90007
Los Angeles,CA,California,Los Angeles,90008
Los Angeles,CA,California,Los Angeles,90010
Los Angeles,CA,California,Los Angeles,90011
Los Angeles,CA,California,Los Angeles,90012
Los Angeles,CA,California,Los Angeles,90013
Los Angeles,CA,California,Los Angeles,90014
Los Angeles,CA,California,Los Angeles,90015
Los Angeles,CA,California,Los Angeles,90016
Los Angeles,CA,California,Los Angeles,90017
Los Angeles,CA,California,Los Angeles,90018
Los Angeles,CA,California,Los Angeles,90019
Los Angeles,CA,California,Los Angeles,90020
Los Angeles,CA,California,Los Angeles,90021
Los Angeles,CA,California,Los Angeles,90022
Los Angeles,CA,California,Los Angeles,90023
Los Angeles,CA,California,Los Angeles,90024
Los Angeles,CA,California,Los Angeles,90025
Los Angeles,CA,California,Los Angeles,90026
Los Angeles,CA,California,Los Angeles,90027
Los Angeles,CA,California,Los Angeles,90028
Los Angeles,CA,California,Los Angeles,90029
Los Angeles,CA,California,Los Angeles,90031
Los Angeles,CA,California,Los Angeles,90032
Los Angeles,CA,California,Los Angeles,90033
Los Angeles,CA,California,Los Angeles,90034
Los Angeles,CA,California,Los Angeles,90035
Los Angeles,CA,California,Los Angeles,90036
Los Angeles,CA,California,Los Angeles,90037
Los Angeles,CA,California,Los Angeles,90038
Los Angeles,CA,California,Los Angeles,90039
Los Angeles,CA,California,Los Angeles,90040
Los Angeles,CA,California,Los Angeles,90041
Los Angeles,CA,California,Los Angeles,90042
Los Angeles,CA,California,Los Angeles,90043
Los Angeles,CA,California,Los Angeles,90044
Los Angeles,CA,California,Los Angeles,90045
Los Angeles,CA,California,Los Angeles,90046
Los Angeles,CA,California,Los Angeles,90047
Los Angeles,CA,California,Los Angeles,90048
Los Angeles,CA,California,Los Angeles,90049
Los Angeles,CA,California,Los Angeles,90056
Los Angeles,CA,California,Los Angeles,90057
Los Angeles,CA,California,Los Angeles,90058
Los Angeles,CA,California,Los Angeles,90059
Los Angeles,CA,California,Los Angeles,90061
Los Angeles,CA,California,Los Angeles,90062
Los Angeles,CA,California,Los Angeles,90063
Los Angeles,CA,California,Los Angeles,90064
Los Angeles,CA,California,Los Angeles,90065
Los Angeles,CA,California,Los Angeles,90066
Los Angeles,CA,California,Los Angeles,90067
Los Angeles,CA,California,Los Angeles,90068
West Hollywood,CA,California,Los Angeles,90069
Los Angeles,CA,California,Los Angeles,90071
Los Angeles,CA,California,Los Angeles,90073
Los Angeles,CA,California,Los Angeles,90077
Los Angeles,CA,California,Los Angeles,90079
Los Angeles,CA,California,Los Angeles,90089
Dodgertown,CA,California,Los Angeles,90090
Playa Vista,CA,California,Los Angeles,90094
Los Angeles,CA,California,Los Angeles,90095
Bell Gardens,CA,California,Los Angeles,90201
Beverly Hills,CA,California,Los Angeles,90210
Beverly Hills,CA,California,Los Angeles,90211
Beverly Hills,CA,California,Los Angeles,90212
Compton,CA,California,Los Angeles,90220
Compton,CA,California,Los Angeles,90221
Compton,CA,California,Los Angeles,90222
Culver City,CA,California,Los Angeles,90230
Culver City,CA,California,Los Angeles,90232
Downey,CA,California,Los Angeles,90240
Downey,CA,California,Los Angeles,90241
Downey,CA,California,Los Angeles,90242
El Segundo,CA,California,Los Angeles,90245
Gardena,CA,California,Los Angeles,90247
Gardena,CA,California,Los Angeles,90248
Gardena,CA,California,Los Angeles,90249
Hawthorne,CA,California,Los Angeles,90250
Hermosa Beach,CA,California,Los Angeles,90254
Huntington Park,CA,California,Los Angeles,90255
Lawndale,CA,California,Los Angeles,90260
Lynwood,CA,California,Los Angeles,90262
Malibu,CA,California,Los Angeles,90263
Malibu,CA,California,Los Angeles,90265
Manhattan Beach,CA,California,Los Angeles,90266
Maywood,CA,California,Los Angeles,90270
Pacific Palisades,CA,California,Los Angeles,90272
Palos Verdes Peninsula,CA,California,Los Angeles,90274
Rancho Palos Verdes,CA,California,Los Angeles,90275
Redondo Beach,CA,California,Los Angeles,90277
Redondo Beach,CA,California,Los Angeles,90278
South Gate,CA,California,Los Angeles,90280
Topanga,CA,California,Los Angeles,90290
Venice,CA,California,Los Angeles,90291
Marina Del Rey,CA,California,Los Angeles,90292
Playa Del Rey,CA,California,Los Angeles,90293
Inglewood,CA,California,Los Angeles,90301
Inglewood,CA,California,Los Angeles,90302
Inglewood,CA,California,Los Angeles,90303
Inglewood,CA,California,Los Angeles,90304
Inglewood,CA,California,Los Angeles,90305
Santa Monica,CA,California,Los Angeles,90401
Santa Monica,CA,California,Los Angeles,90402
Santa Monica,CA,California,Los Angeles,90403
Santa Monica,CA,California,Los Angeles,90404
Santa Monica,CA,California,Los Angeles,90405
Torrance,CA,California,Los Angeles,90501
Torrance,CA,California,Los Angeles,90502
Torrance,CA,California,Los Angeles,90503
Torrance,CA,California,Los Angeles,90504
Torrance,CA,California,Los Angeles,90505
Torrance,CA,California,Los Angeles,90506
Whittier,CA,California,Los Angeles,90601
Whittier,CA,California,Los Angeles,90602
Whittier,CA,California,Los Angeles,90603
Whittier,CA,California,Los Angeles,90604
Whittier,CA,California,Los Angeles,90605
Whittier,CA,California,Los Angeles,90606
Buena Park,CA,California,Orange,90620
Buena Park,CA,California,Orange,90621
La Palma,CA,California,Orange,90623
Cypress,CA,California,Orange,90630
La Habra,CA,California,Orange,90631
La Mirada,CA,California,Los Angeles,90638
Montebello,CA,California,Los Angeles,90640
Norwalk,CA,California,Los Angeles,90650
Pico Rivera,CA,California,Los Angeles,90660
Santa Fe Springs,CA,California,Los Angeles,90670
Stanton,CA,California,Orange,90680
Artesia,CA,California,Los Angeles,90701
Cerritos,CA,California,Los Angeles,90703
Avalon,CA,California,Los Angeles,90704
Bellflower,CA,California,Los Angeles,90706
Harbor City,CA,California,Los Angeles,90710
Lakewood,CA,California,Los Angeles,90712
Lakewood,CA,California,Los Angeles,90713
Lakewood,CA,California,Los Angeles,90715
Hawaiian Gardens,CA,California,Los Angeles,90716
Lomita,CA,California,Los Angeles,90717
Los Alamitos,CA,California,Orange,90720
Paramount,CA,California,Los Angeles,90723
San Pedro,CA,California,Los Angeles,90731
San Pedro,CA,California,Los Angeles,90732
Seal Beach,CA,California,Orange,90740
Sunset Beach,CA,California,Orange,90742
Surfside,CA,California,Orange,90743
Wilmington,CA,California,Los Angeles,90744
Carson,CA,California,Los Angeles,90745
Carson,CA,California,Los Angeles,90746
Carson,CA,California,Los Angeles,90747
Signal Hill,CA,California,Los Angeles,90755
Long Beach,CA,California,Los Angeles,90802
Long Beach,CA,California,Los Angeles,90803
Long Beach,CA,California,Los Angeles,90804
Long Beach,CA,California,Los Angeles,90805
Long Beach,CA,California,Los Angeles,90806
Long Beach,CA,California,Los Angeles,90807
Long Beach,CA,California,Los Angeles,90808
Long Beach,CA,California,Los Angeles,90810
Long Beach,CA,California,Los Angeles,90813
Long Beach,CA,California,Los Angeles,90814
Long Beach,CA,California,Los Angeles,90815
Long Beach,CA,California,Los Angeles,90822
Long Beach,CA,California,Los Angeles,90831
Altadena,CA,California,Los Angeles,91001
Arcadia,CA,California,Los Angeles,91006
Arcadia,CA,California,Los Angeles,91007
Duarte,CA,California,Los Angeles,91008
Duarte,CA,California,Los Angeles,91010
La Canada Flintridge,CA,California,Los Angeles,91011
Monrovia,CA,California,Los Angeles,91016
Montrose,CA,California,Los Angeles,91020
Sierra Madre,CA,California,Los Angeles,91024
South Pasadena,CA,California,Los Angeles,91030
Sunland,CA,California,Los Angeles,91040
Tujunga,CA,California,Los Angeles,91042
Verdugo City,CA,California,Los Angeles,91046
Pasadena,CA,California,Los Angeles,91101
Pasadena,CA,California,Los Angeles,91103
Pasadena,CA,California,Los Angeles,91104
Pasadena,CA,California,Los Angeles,91105
Pasadena,CA,California,Los Angeles,91106
Pasadena,CA,California,Los Angeles,91107
San Marino,CA,California,Los Angeles,91108
Glendale,CA,California,Los Angeles,91201
Glendale,CA,California,Los Angeles,91202
Glendale,CA,California,Los Angeles,91203
Glendale,CA,California,Los Angeles,91204
Glendale,CA,California,Los Angeles,91205
Glendale,CA,California,Los Angeles,91206
Glendale,CA,California,Los Angeles,91207
Glendale,CA,California,Los Angeles,91208
Glendale,CA,California,Los Angeles,91210
La Crescenta,CA,California,Los Angeles,91214
Agoura Hills,CA,California,Los Angeles,91301
Calabasas,CA,California,Los Angeles,91302
Canoga Park,CA,California,Los Angeles,91303
Canoga Park,CA,California,Los Angeles,91304
Winnetka,CA,California,Los Angeles,91306
West Hills,CA,California,Los Angeles,91307
Chatsworth,CA,California,Los Angeles,91311
Encino,CA,California,Los Angeles,91316
Newbury Park,CA,California,Ventura,91320
Newhall,CA,California,Los Angeles,91321
Northridge,CA,California,Los Angeles,91324
Northridge,CA,California,Los Angeles,91325
Porter Ranch,CA,California,Los Angeles,91326
Northridge,CA,California,Los Angeles,91330
Pacoima,CA,California,Los Angeles,91331
Reseda,CA,California,Los Angeles,91335
San Fernando,CA,California,Los Angeles,91340
Sylmar,CA,California,Los Angeles,91342
North Hills,CA,California,Los Angeles,91343
Granada Hills,CA,California,Los Angeles,91344
Mission Hills,CA,California,Los Angeles,91345
Santa Clarita,CA,California,Los Angeles,91350
Canyon Country,CA,California,Los Angeles,91351
Sun Valley,CA,California,Los Angeles,91352
Valencia,CA,California,Los Angeles,91354
Valencia,CA,California,Los Angeles,91355
Tarzana,CA,California,Los Angeles,91356
Thousand Oaks,CA,California,Ventura,91360
Westlake Village,CA,California,Ventura,91361
Thousand Oaks,CA,California,Ventura,91362
Woodland Hills,CA,California,Los Angeles,91364
Woodland Hills,CA,California,Los Angeles,91367
Woodland Hills,CA,California,Los Angeles,91371
Oak Park,CA,California,Ventura,91377
Stevenson Ranch,CA,California,Los Angeles,91381
Castaic,CA,California,Los Angeles,91384
Canyon Country,CA,California,Los Angeles,91387
Santa Clarita,CA,California,Los Angeles,91390
Van Nuys,CA,California,Los Angeles,91401
Panorama City,CA,California,Los Angeles,91402
Sherman Oaks,CA,California,Los Angeles,91403
Van Nuys,CA,California,Los Angeles,91405
Van Nuys,CA,California,Los Angeles,91406
Van Nuys,CA,California,Los Angeles,91411
Sherman Oaks,CA,California,Los Angeles,91423
Encino,CA,California,Los Angeles,91436
Burbank,CA,California,Los Angeles,91501
Burbank,CA,California,Los Angeles,91502
Burbank,CA,California,Los Angeles,91504
Burbank,CA,California,Los Angeles,91505
Burbank,CA,California,Los Angeles,91506
North Hollywood,CA,California,Los Angeles,91601
North Hollywood,CA,California,Los Angeles,91602
Studio City,CA,California,Los Angeles,91604
North Hollywood,CA,California,Los Angeles,91605
North Hollywood,CA,California,Los Angeles,91606
Valley Village,CA,California,Los Angeles,91607
Universal City,CA,California,Los Angeles,91608
Rancho Cucamonga,CA,California,San Bernardino,91701
Azusa,CA,California,Los Angeles,91702
Baldwin Park,CA,California,Los Angeles,91706
Chino,CA,California,San Bernardino,91708
Chino Hills,CA,California,San Bernardino,91709
Chino,CA,California,San Bernardino,91710
Claremont,CA,California,Los Angeles,91711
Covina,CA,California,Los Angeles,91722
Covina,CA,California,Los Angeles,91723
Covina,CA,California,Los Angeles,91724
Rancho Cucamonga,CA,California,San Bernardino,91730
El Monte,CA,California,Los Angeles,91731
El Monte,CA,California,Los Angeles,91732
South El Monte,CA,California,Los Angeles,91733
Rancho Cucamonga,CA,California,San Bernardino,91737
Rancho Cucamonga,CA,California,San Bernardino,91739
Glendora,CA,California,Los Angeles,91740
Glendora,CA,California,Los Angeles,91741
La Puente,CA,California,Los Angeles,91744
Hacienda Heights,CA,California,Los Angeles,91745
La Puente,CA,California,Los Angeles,91746
Rowland Heights,CA,California,Los Angeles,91748
La Verne,CA,California,Los Angeles,91750
Mira Loma,CA,California,Riverside,91752
Monterey Park,CA,California,Los Angeles,91754
Monterey Park,CA,California,Los Angeles,91755
Mt Baldy,CA,California,San Bernardino,91759
Ontario,CA,California,San Bernardino,91761
Ontario,CA,California,San Bernardino,91762
Montclair,CA,California,San Bernardino,91763
Ontario,CA,California,San Bernardino,91764
Diamond Bar,CA,California,Los Angeles,91765
Pomona,CA,California,Los Angeles,91766
Pomona,CA,California,Los Angeles,91767
Pomona,CA,California,Los Angeles,91768
Rosemead,CA,California,Los Angeles,91770
San Dimas,CA,California,Los Angeles,91773
San Gabriel,CA,California,Los Angeles,91775
San Gabriel,CA,California,Los Angeles,91776
Temple City,CA,California,Los Angeles,91780
Upland,CA,California,San Bernardino,91784
Upland,CA,California,San Bernardino,91786
Walnut,CA,California,Los Angeles,91789
West Covina,CA,California,Los Angeles,91790
West Covina,CA,California,Los Angeles,91791
West Covina,CA,California,Los Angeles,91792
Alhambra,CA,California,Los Angeles,91801
Alhambra,CA,California,Los Angeles,91803
Alpine,CA,California,San Diego,91901
Bonita,CA,California,San Diego,91902
Boulevard,CA,California,San Diego,91905
Campo,CA,California,San Diego,91906
Chula Vista,CA,California,San Diego,91910
Chula Vista,CA,California,San Diego,91911
Chula Vista,CA,California,San Diego,91913
Chula Vista,CA,California,San Diego,91914
Chula Vista,CA,California,San Diego,91915
Descanso,CA,California,San Diego,91916
Dulzura,CA,California,San Diego,91917
Guatay,CA,California,San Diego,91931
Imperial Beach,CA,California,San Diego,91932
Jacumba,CA,California,San Diego,91934
Jamul,CA,California,San Diego,91935
La Mesa,CA,California,San Diego,91941
La Mesa,CA,California,San Diego,91942
Lemon Grove,CA,California,San Diego,91945
Mount Laguna,CA,California,San Diego,91948
National City,CA,California,San Diego,91950
Pine Valley,CA,California,San Diego,91962
Potrero,CA,California,San Diego,91963
Spring Valley,CA,California,San Diego,91977
Spring Valley,CA,California,San Diego,91978
Tecate,CA,California,San Diego,91980
Bonsall,CA,California,San Diego,92003
Borrego Springs,CA,California,San Diego,92004
Cardiff By The Sea,CA,California,San Diego,92007
Carlsbad,CA,California,San Diego,92008
Carlsbad,CA,California,San Diego,92009
Carlsbad,CA,California,San Diego,92010
Carlsbad,CA,California,San Diego,92011
Del Mar,CA,California,San Diego,92014
El Cajon,CA,California,San Diego,92019
El Cajon,CA,California,San Diego,92020
El Cajon,CA,California,San Diego,92021
Encinitas,CA,California,San Diego,92024
Escondido,CA,California,San Diego,92025
Escondido,CA,California,San Diego,92026
Escondido,CA,California,San Diego,92027
Fallbrook,CA,California,San Diego,92028
Escondido,CA,California,San Diego,92029
Julian,CA,California,San Diego,92036
La Jolla,CA,California,San Diego,92037
Lakeside,CA,California,San Diego,92040
Oceanside,CA,California,San Diego,92054
Camp Pendleton,CA,California,San Diego,92055
Oceanside,CA,California,San Diego,92056
Oceanside,CA,California,San Diego,92057
Oceanside,CA,California,San Diego,92058
Pala,CA,California,San Diego,92059
Palomar Mountain,CA,California,San Diego,92060
Pauma Valley,CA,California,San Diego,92061
Poway,CA,California,San Diego,92064
Ramona,CA,California,San Diego,92065
Ranchita,CA,California,San Diego,92066
Rancho Santa Fe,CA,California,San Diego,92067
San Marcos,CA,California,San Diego,92069
Santa Ysabel,CA,California,San Diego,92070
Santee,CA,California,San Diego,92071
Solana Beach,CA,California,San Diego,92075
San Marcos,CA,California,San Diego,92078
Vista,CA,California,San Diego,92081
Valley Center,CA,California,San Diego,92082
Vista,CA,California,San Diego,92083
Vista,CA,California,San Diego,92084
Warner Springs,CA,California,San Diego,92086
Rancho Santa Fe,CA,California,San Diego,92091
San Diego,CA,California,San Diego,92101
San Diego,CA,California,San Diego,92102
San Diego,CA,California,San Diego,92103
San Diego,CA,California,San Diego,92104
San Diego,CA,California,San Diego,92105
San Diego,CA,California,San Diego,92106
San Diego,CA,California,San Diego,92107
San Diego,CA,California,San Diego,92108
San Diego,CA,California,San Diego,92109
San Diego,CA,California,San Diego,92110
San Diego,CA,California,San Diego,92111
San Diego,CA,California,San Diego,92113
San Diego,CA,California,San Diego,92114
San Diego,CA,California,San Diego,92115
San Diego,CA,California,San Diego,92116
San Diego,CA,California,San Diego,92117
Coronado,CA,California,San Diego,92118
San Diego,CA,California,San Diego,92119
San Diego,CA,California,San Diego,92120
San Diego,CA,California,San Diego,92121
San Diego,CA,California,San Diego,92122
San Diego,CA,California,San Diego,92123
San Diego,CA,California,San Diego,92124
San Diego,CA,California,San Diego,92126
San Diego,CA,California,San Diego,92127
San Diego,CA,California,San Diego,92128
San Diego,CA,California,San Diego,92129
San Diego,CA,California,San Diego,92130
San Diego,CA,California,San Diego,92131
San Diego,CA,California,San Diego,92132
San Diego,CA,California,San Diego,92134
San Diego,CA,California,San Diego,92135
San Diego,CA,California,San Diego,92139
San Diego,CA,California,San Diego,92140
San Diego,CA,California,San Diego,92145
San Diego,CA,California,San Diego,92147
San Diego,CA,California,San Diego,92154
San Diego,CA,California,San Diego,92155
San Ysidro,CA,California,San Diego,92173
Indio,CA,California,Riverside,92201
Indio,CA,California,Riverside,92203
Indian Wells,CA,California,Riverside,92210
Palm Desert,CA,California,Riverside,92211
Banning,CA,California,Riverside,92220
Bard,CA,California,Imperial,92222
Beaumont,CA,California,Riverside,92223
Blythe,CA,California,Riverside,92225
Brawley,CA,California,Imperial,92227
Cabazon,CA,California,Riverside,92230
Calexico,CA,California,Imperial,92231
Calipatria,CA,California,Imperial,92233
Cathedral City,CA,California,Riverside,92234
Coachella,CA,California,Riverside,92236
Desert Center,CA,California,Riverside,92239
Desert Hot Springs,CA,California,Riverside,92240
Desert Hot Springs,CA,California,Riverside,92241
Earp,CA,California,San Bernardino,92242
El Centro,CA,California,Imperial,92243
Heber,CA,California,Imperial,92249
Holtville,CA,California,Imperial,92250
Imperial,CA,California,Imperial,92251
Joshua Tree,CA,California,San Bernardino,92252
La Quinta,CA,California,Riverside,92253
Mecca,CA,California,Riverside,92254
Morongo Valley,CA,California,San Bernardino,92256
Niland,CA,California,Imperial,92257
North Palm Springs,CA,California,Riverside,92258
Ocotillo,CA,California,Imperial,92259
Palm Desert,CA,California,Riverside,92260
Palm Springs,CA,California,Riverside,92262
Palm Springs,CA,California,Riverside,92264
Palo Verde,CA,California,Imperial,92266
Parker Dam,CA,California,San Bernardino,92267
Pioneertown,CA,California,San Bernardino,92268
Rancho Mirage,CA,California,Riverside,92270
Seeley,CA,California,Imperial,92273
Thermal,CA,California,Riverside,92274
Salton City,CA,California,Imperial,92275
Thousand Palms,CA,California,Riverside,92276
Twentynine Palms,CA,California,San Bernardino,92277
Twentynine Palms,CA,California,San Bernardino,92278
Vidal,CA,California,San Bernardino,92280
Westmorland,CA,California,Imperial,92281
Whitewater,CA,California,Riverside,92282
Winterhaven,CA,California,Imperial,92283
Yucca Valley,CA,California,San Bernardino,92284
Landers,CA,California,San Bernardino,92285
Adelanto,CA,California,San Bernardino,92301
Amboy,CA,California,San Bernardino,92304
Angelus Oaks,CA,California,San Bernardino,92305
Apple Valley,CA,California,San Bernardino,92307
Apple Valley,CA,California,San Bernardino,92308
Baker,CA,California,San Bernardino,92309
Fort Irwin,CA,California,San Bernardino,92310
Barstow,CA,California,San Bernardino,92311
Grand Terrace,CA,California,San Bernardino,92313
Big Bear City,CA,California,San Bernardino,92314
Big Bear Lake,CA,California,San Bernardino,92315
Bloomington,CA,California,San Bernardino,92316
Calimesa,CA,California,Riverside,92320
Cedar Glen,CA,California,San Bernardino,92321
Cedarpines Park,CA,California,San Bernardino,92322
Colton,CA,California,San Bernardino,92324
Crestline,CA,California,San Bernardino,92325
Daggett,CA,California,San Bernardino,92327
Death Valley,CA,California,Inyo,92328
Essex,CA,California,San Bernardino,92332
Fawnskin,CA,California,San Bernardino,92333
Fontana,CA,California,San Bernardino,92335
Fontana,CA,California,San Bernardino,92336
Fontana,CA,California,San Bernardino,92337
Ludlow,CA,California,San Bernardino,92338
Forest Falls,CA,California,San Bernardino,92339
Green Valley Lake,CA,California,San Bernardino,92341
Helendale,CA,California,San Bernardino,92342
Hesperia,CA,California,San Bernardino,92344
Hesperia,CA,California,San Bernardino,92345
Highland,CA,California,San Bernardino,92346
Hinkley,CA,California,San Bernardino,92347
Lake Arrowhead,CA,California,San Bernardino,92352
Loma Linda,CA,California,San Bernardino,92354
Lucerne Valley,CA,California,San Bernardino,92356
Lytle Creek,CA,California,San Bernardino,92358
Mentone,CA,California,San Bernardino,92359
Needles,CA,California,San Bernardino,92363
Nipton,CA,California,San Bernardino,92364
Newberry Springs,CA,California,San Bernardino,92365
Oro Grande,CA,California,San Bernardino,92368
Phelan,CA,California,San Bernardino,92371
Pinon Hills,CA,California,San Bernardino,92372
Redlands,CA,California,San Bernardino,92373
Redlands,CA,California,San Bernardino,92374
Rialto,CA,California,San Bernardino,92376
Rialto,CA,California,San Bernardino,92377
Rimforest,CA,California,San Bernardino,92378
Running Springs,CA,California,San Bernardino,92382
Shoshone,CA,California,Inyo,92384
Skyforest,CA,California,San Bernardino,92385
Sugarloaf,CA,California,San Bernardino,92386
Tecopa,CA,California,Inyo,92389
Twin Peaks,CA,California,San Bernardino,92391
Victorville,CA,California,San Bernardino,92392
Victorville,CA,California,San Bernardino,92394
Victorville,CA,California,San Bernardino,92395
Wrightwood,CA,California,San Bernardino,92397
Yermo,CA,California,San Bernardino,92398
Yucaipa,CA,California,San Bernardino,92399
San Bernardino,CA,California,San Bernardino,92401
San Bernardino,CA,California,San Bernardino,92404
San Bernardino,CA,California,San Bernardino,92405
San Bernardino,CA,California,San Bernardino,92407
San Bernardino,CA,California,San Bernardino,92408
San Bernardino,CA,California,San Bernardino,92410
San Bernardino,CA,California,San Bernardino,92411
Riverside,CA,California,Riverside,92501
Riverside,CA,California,Riverside,92503
Riverside,CA,California,Riverside,92504
Riverside,CA,California,Riverside,92505
Riverside,CA,California,Riverside,92506
Riverside,CA,California,Riverside,92507
Riverside,CA,California,Riverside,92508
Jurupa Valley,CA,California,Riverside,92509
March Air Reserve Base,CA,California,Riverside,92518
Lake Elsinore,CA,California,Riverside,92530
Lake Elsinore,CA,California,Riverside,92532
Aguanga,CA,California,Riverside,92536
Anza,CA,California,Riverside,92539
Hemet,CA,California,Riverside,92543
Hemet,CA,California,Riverside,92544
Hemet,CA,California,Riverside,92545
Homeland,CA,California,Riverside,92548
Idyllwild,CA,California,Riverside,92549
Moreno Valley,CA,California,Riverside,92551
Moreno Valley,CA,California,Riverside,92553
Moreno Valley,CA,California,Riverside,92555
Moreno Valley,CA,California,Riverside,92557
Mountain Center,CA,California,Riverside,92561
Murrieta,CA,California,Riverside,92562
Murrieta,CA,California,Riverside,92563
Nuevo,CA,California,Riverside,92567
Perris,CA,California,Riverside,92570
Perris,CA,California,Riverside,92571
San Jacinto,CA,California,Riverside,92582
San Jacinto,CA,California,Riverside,92583
Menifee,CA,California,Riverside,92584
Menifee,CA,California,Riverside,92585
Menifee,CA,California,Riverside,92586
Menifee,CA,California,Riverside,92587
Temecula,CA,California,Riverside,92590
Temecula,CA,California,Riverside,92591
Temecula,CA,California,Riverside,92592
Wildomar,CA,California,Riverside,92595
Winchester,CA,California,Riverside,92596
Irvine,CA,California,Orange,92602
Irvine,CA,California,Orange,92603
Irvine,CA,California,Orange,92604
Irvine,CA,California,Orange,92606
Foothill Ranch,CA,California,Orange,92610
Irvine,CA,California,Orange,92612
Irvine,CA,California,Orange,92614
Irvine,CA,California,Orange,92617
Irvine,CA,California,Orange,92618
Irvine,CA,California,Orange,92620
Capistrano Beach,CA,California,Orange,92624
Corona Del Mar,CA,California,Orange,92625
Costa Mesa,CA,California,Orange,92626
Costa Mesa,CA,California,Orange,92627
Dana Point,CA,California,Orange,92629
Lake Forest,CA,California,Orange,92630
Laguna Woods,CA,California,Orange,92637
Huntington Beach,CA,California,Orange,92646
Huntington Beach,CA,California,Orange,92647
Huntington Beach,CA,California,Orange,92648
Huntington Beach,CA,California,Orange,92649
Laguna Beach,CA,California,Orange,92651
Laguna Hills,CA,California,Orange,92653
Midway City,CA,California,Orange,92655
Aliso Viejo,CA,California,Orange,92656
Newport Coast,CA,California,Orange,92657
Newport Beach,CA,California,Orange,92660
Newport Beach,CA,California,Orange,92661
Newport Beach,CA,California,Orange,92662
Newport Beach,CA,California,Orange,92663
San Clemente,CA,California,Orange,92672
San Clemente,CA,California,Orange,92673
San Juan Capistrano,CA,California,Orange,92675
Silverado,CA,California,Orange,92676
Laguna Niguel,CA,California,Orange,92677
Trabuco Canyon,CA,California,Orange,92678
Trabuco Canyon,CA,California,Orange,92679
Westminster,CA,California,Orange,92683
Rancho Santa Margarita,CA,California,Orange,92688
Mission Viejo,CA,California,Orange,92691
Mission Viejo,CA,California,Orange,92692
Ladera Ranch,CA,California,Orange,92694
Santa Ana,CA,California,Orange,92701
Santa Ana,CA,California,Orange,92703
Santa Ana,CA,California,Orange,92704
Santa Ana,CA,California,Orange,92705
Santa Ana,CA,California,Orange,92706
Santa Ana,CA,California,Orange,92707
Fountain Valley,CA,California,Orange,92708
Tustin,CA,California,Orange,92780
Tustin,CA,California,Orange,92782
Anaheim,CA,California,Orange,92801
Anaheim,CA,California,Orange,92802
Anaheim,CA,California,Orange,92804
Anaheim,CA,California,Orange,92805
Anaheim,CA,California,Orange,92806
Anaheim,CA,California,Orange,92807
Anaheim,CA,California,Orange,92808
Brea,CA,California,Orange,92821
Brea,CA,California,Orange,92823
Fullerton,CA,California,Orange,92831
Fullerton,CA,California,Orange,92832
Fullerton,CA,California,Orange,92833
Fullerton,CA,California,Orange,92835
Garden Grove,CA,California,Orange,92840
Garden Grove,CA,California,Orange,92841
Garden Grove,CA,California,Orange,92843
Garden Grove,CA,California,Orange,92844
Garden Grove,CA,California,Orange,92845
Norco,CA,California,Riverside,92860
Villa Park,CA,California,Orange,92861
Orange,CA,California,Orange,92865
Orange,CA,California,Orange,92866
Orange,CA,California,Orange,92867
Orange,CA,California,Orange,92868
Orange,CA,California,Orange,92869
Placentia,CA,California,Orange,92870
Corona,CA,California,Riverside,92879
Corona,CA,California,Riverside,92880
Corona,CA,California,Riverside,92881
Corona,CA,California,Riverside,92882
Corona,CA,California,Riverside,92883
Yorba Linda,CA,California,Orange,92886
Yorba Linda,CA,California,Orange,92887
Ventura,CA,California,Ventura,93001
Ventura,CA,California,Ventura,93003
Ventura,CA,California,Ventura,93004
Camarillo,CA,California,Ventura,93010
Camarillo,CA,California,Ventura,93012
Carpinteria,CA,California,Santa Barbara,93013
Fillmore,CA,California,Ventura,93015
Moorpark,CA,California,Ventura,93021
Oak View,CA,California,Ventura,93022
Ojai,CA,California,Ventura,93023
Oxnard,CA,California,Ventura,93030
Oxnard,CA,California,Ventura,93033
Oxnard,CA,California,Ventura,93035
Oxnard,CA,California,Ventura,93036
Piru,CA,California,Ventura,93040
Port Hueneme,CA,California,Ventura,93041
Point Mugu Nawc,CA,California,Ventura,93042
Port Hueneme Cbc Base,CA,California,Ventura,93043
Santa Paula,CA,California,Ventura,93060
Simi Valley,CA,California,Ventura,93063
Brandeis,CA,California,Ventura,93064
Simi Valley,CA,California,Ventura,93065
Somis,CA,California,Ventura,93066
Summerland,CA,California,Santa Barbara,93067
Santa Barbara,CA,California,Santa Barbara,93101
Santa Barbara,CA,California,Santa Barbara,93103
Santa Barbara,CA,California,Santa Barbara,93105
Santa Barbara,CA,California,Santa Barbara,93108
Santa Barbara,CA,California,Santa Barbara,93109
Santa Barbara,CA,California,Santa Barbara,93110
Santa Barbara,CA,California,Santa Barbara,93111
Goleta,CA,California,Santa Barbara,93117
Alpaugh,CA,California,Tulare,93201
Armona,CA,California,Kings,93202
Arvin,CA,California,Kern,93203
Avenal,CA,California,Kings,93204
Bodfish,CA,California,Kern,93205
Buttonwillow,CA,California,Kern,93206
California Hot Springs,CA,California,Tulare,93207
Camp Nelson,CA,California,Tulare,93208
Coalinga,CA,California,Fresno,93210
Corcoran,CA,California,Kings,93212
Delano,CA,California,Kern,93215
Ducor,CA,California,Tulare,93218
